TRUE,male,31,::ffff:10.99.20.171,FALSE,MA,846x412,Round 0,H,R,FALSE,2018-11-08T06:12:01.571Z,Click 0,H,2018-11-08T06:12:02.212Z,undefined,undefined,Round 1,R,R,FALSE,2018-11-08T06:12:03.415Z,Click 0,R,2018-11-08T06:12:03.914Z,undefined,undefined,Round 2,R,R,FALSE,2018-11-08T06:12:05.114Z,Click 0,R,2018-11-08T06:12:05.519Z,undefined,undefined,Round 3,H,H,FALSE,2018-11-08T06:12:06.707Z,Click 0,H,2018-11-08T06:12:07.081Z,undefined,undefined,Round 4,R,H,FALSE,2018-11-08T06:12:08.328Z,Click 0,R,2018-11-08T06:12:08.784Z,undefined,undefined,Round 5,H,H,FALSE,2018-11-08T06:12:09.994Z,Click 0,H,2018-11-08T06:12:10.406Z,undefined,undefined,Round 6,H,H,FALSE,2018-11-08T06:12:11.616Z,Click 0,H,2018-11-08T06:12:11.975Z,undefined,undefined,Round 7,R,H,FALSE,2018-11-08T06:12:13.188Z,Click 0,R,2018-11-08T06:12:13.529Z,undefined,undefined,Round 8,R,R,FALSE,2018-11-08T06:12:14.737Z,Click 0,R,2018-11-08T06:12:15.045Z,undefined,undefined,Round 9,H,H,FALSE,2018-11-08T06:12:16.277Z,Click 0,H,2018-11-08T06:12:16.597Z,undefined,undefined,Round 10,H,H,FALSE,2018-11-08T06:12:17.782Z,Click 0,H,2018-11-08T06:12:18.142Z,undefined,undefined,Round 11,R,H,FALSE,2018-11-08T06:12:19.337Z,Click 0,R,2018-11-08T06:12:19.773Z,undefined,undefined,Round 12,R,R,FALSE,2018-11-08T06:12:20.990Z,Click 0,R,2018-11-08T06:12:21.393Z,undefined,undefined,Round 13,H,H,FALSE,2018-11-08T06:12:22.620Z,Click 0,H,2018-11-08T06:12:23.005Z,undefined,undefined,Round 14,R,H,FALSE,2018-11-08T06:12:24.293Z,Click 0,R,2018-11-08T06:12:24.762Z,undefined,undefined,Round 15,H,R,FALSE,2018-11-08T06:12:26.030Z,Click 0,R,2018-11-08T06:12:26.401Z,2018-11-08T06:12:26.442Z,41,Round 16,H,H,FALSE,2018-11-08T06:12:27.632Z,Click 0,H,2018-11-08T06:12:28.053Z,undefined,undefined,Round 17,R,H,FALSE,2018-11-08T06:12:29.254Z,Click 0,R,2018-11-08T06:12:29.681Z,undefined,undefined,Round 18,H,R,FALSE,2018-11-08T06:12:30.877Z,Click 0,H,2018-11-08T06:12:31.324Z,undefined,undefined,Round 19,R,H,FALSE,2018-11-08T06:12:32.525Z,Click 0,R,2018-11-08T06:12:32.900Z,undefined,undefined,Round 20,R,R,FALSE,2018-11-08T06:12:34.111Z,Click 0,R,2018-11-08T06:12:34.415Z,undefined,undefined,Round 21,H,R,FALSE,2018-11-08T06:12:35.630Z,Click 0,H,2018-11-08T06:12:36.127Z,undefined,undefined,Round 22,R,R,FALSE,2018-11-08T06:12:37.334Z,Click 0,R,2018-11-08T06:12:37.599Z,undefined,undefined,Round 23,H,R,FALSE,2018-11-08T06:12:38.790Z,Click 0,R,2018-11-08T06:12:38.968Z,undefined,undefined,Round 24,R,R,FALSE,2018-11-08T06:12:40.208Z,Click 0,R,2018-11-08T06:12:40.590Z,undefined,undefined,Round 25,H,H,FALSE,2018-11-08T06:12:41.788Z,Click 0,H,2018-11-08T06:12:42.117Z,undefined,undefined,Round 26,R,R,FALSE,2018-11-08T06:12:43.404Z,Click 0,R,2018-11-08T06:12:43.731Z,undefined,undefined,Round 27,H,H,FALSE,2018-11-08T06:12:44.962Z,Click 0,H,2018-11-08T06:12:45.299Z,undefined,undefined,Round 28,R,R,FALSE,2018-11-08T06:12:46.510Z,Click 0,R,2018-11-08T06:12:46.814Z,undefined,undefined,Round 29,R,H,FALSE,2018-11-08T06:12:48.024Z,Click 0,H,2018-11-08T06:12:48.310Z,undefined,undefined,Round 30,R,H,FALSE,2018-11-08T06:12:49.518Z,Click 0,R,2018-11-08T06:12:49.766Z,undefined,undefined,Round 31,H,H,FALSE,2018-11-08T06:12:50.994Z,Click 0,H,2018-11-08T06:12:51.307Z,undefined,undefined,Round 32,H,H,FALSE,2018-11-08T06:12:52.512Z,Click 0,R,2018-11-08T06:12:52.779Z,undefined,undefined,Round 33,H,H,FALSE,2018-11-08T06:12:53.987Z,Click 0,H,2018-11-08T06:12:54.391Z,undefined,undefined,Round 34,H,H,FALSE,2018-11-08T06:12:55.624Z,Click 0,H,2018-11-08T06:12:55.982Z,undefined,undefined,Round 35,H,H,FALSE,2018-11-08T06:12:57.174Z,Click 0,H,2018-11-08T06:12:57.521Z,undefined,undefined,Round 36,R,R,FALSE,2018-11-08T06:12:58.718Z,Click 0,R,2018-11-08T06:12:59.198Z,undefined,undefined,Round 37,H,H,FALSE,2018-11-08T06:13:00.400Z,Click 0,H,2018-11-08T06:13:00.681Z,undefined,undefined,Round 38,R,R,FALSE,2018-11-08T06:13:01.895Z,Click 0,R,2018-11-08T06:13:02.253Z,undefined,undefined,Round 39,R,R,FALSE,2018-11-08T06:13:03.465Z,Click 0,R,2018-11-08T06:13:03.799Z,undefined,undefined,Round 40,R,R,FALSE,2018-11-08T06:13:05.075Z,Click 0,R,2018-11-08T06:13:05.361Z,undefined,undefined,Round 41,H,R,FALSE,2018-11-08T06:13:06.573Z,Click 0,H,2018-11-08T06:13:06.920Z,undefined,undefined,Round 42,H,R,FALSE,2018-11-08T06:13:08.163Z,Click 0,R,2018-11-08T06:13:08.455Z,undefined,undefined,Round 43,H,H,FALSE,2018-11-08T06:13:09.652Z,Click 0,H,2018-11-08T06:13:10.057Z,undefined,undefined,Round 44,H,R,FALSE,2018-11-08T06:13:11.281Z,Click 0,H,2018-11-08T06:13:11.689Z,undefined,undefined,Round 45,R,R,FALSE,2018-11-08T06:13:12.881Z,Click 0,R,2018-11-08T06:13:13.272Z,undefined,undefined,Round 46,H,H,FALSE,2018-11-08T06:13:14.461Z,Click 0,H,2018-11-08T06:13:14.840Z,undefined,undefined,Round 47,R,R,FALSE,2018-11-08T06:13:16.083Z,Click 0,R,2018-11-08T06:13:16.421Z,undefined,undefined,Round 48,R,R,FALSE,2018-11-08T06:13:17.629Z,Click 0,R,2018-11-08T06:13:17.953Z,2018-11-08T06:13:17.996Z,43,Round 49,R,R,FALSE,2018-11-08T06:13:19.155Z,Click 0,R,2018-11-08T06:13:19.476Z,undefined,undefined,Round 50,R,H,FALSE,2018-11-08T06:13:20.676Z,Click 0,R,2018-11-08T06:13:20.942Z,undefined,undefined,Round 51,H,H,FALSE,2018-11-08T06:13:22.174Z,Click 0,H,2018-11-08T06:13:22.469Z,undefined,undefined,Round 52,H,R,FALSE,2018-11-08T06:13:23.689Z,Click 0,H,2018-11-08T06:13:23.964Z,undefined,undefined,Round 53,R,R,FALSE,2018-11-08T06:13:25.178Z,Click 0,R,2018-11-08T06:13:25.551Z,undefined,undefined,Round 54,R,H,FALSE,2018-11-08T06:13:26.788Z,Click 0,H,2018-11-08T06:13:27.128Z,undefined,undefined,Round 55,H,H,FALSE,2018-11-08T06:13:28.344Z,Click 0,H,2018-11-08T06:13:28.809Z,undefined,undefined,Round 56,H,R,FALSE,2018-11-08T06:13:30.061Z,Click 0,H,2018-11-08T06:13:30.526Z,undefined,undefined,Round 57,H,H,FALSE,2018-11-08T06:13:31.782Z,Click 0,H,2018-11-08T06:13:32.184Z,undefined,undefined,Round 58,R,R,FALSE,2018-11-08T06:13:33.393Z,Click 0,R,2018-11-08T06:13:33.680Z,2018-11-08T06:13:33.742Z,62,Round 59,R,R,FALSE,2018-11-08T06:13:34.899Z,Click 0,R,2018-11-08T06:13:35.247Z,undefined,undefined,Round 60,R,H,FALSE,2018-11-08T06:13:36.448Z,Click 0,R,2018-11-08T06:13:36.795Z,undefined,undefined,Round 61,H,H,FALSE,2018-11-08T06:13:38.022Z,Click 0,H,2018-11-08T06:13:38.284Z,undefined,undefined,Round 62,R,H,FALSE,2018-11-08T06:13:39.490Z,Click 0,R,2018-11-08T06:13:39.923Z,undefined,undefined,Round 63,H,H,FALSE,2018-11-08T06:13:41.125Z,Click 0,H,2018-11-08T06:13:41.536Z,undefined,undefined,Round 64,R,R,FALSE,2018-11-08T06:13:42.763Z,Click 0,R,2018-11-08T06:13:43.090Z,undefined,undefined,Round 65,R,R,FALSE,2018-11-08T06:13:44.286Z,Click 0,R,2018-11-08T06:13:44.581Z,undefined,undefined,Round 66,H,H,FALSE,2018-11-08T06:13:45.820Z,Click 0,H,2018-11-08T06:13:46.172Z,undefined,undefined,Round 67,R,R,FALSE,2018-11-08T06:13:47.405Z,Click 0,R,2018-11-08T06:13:47.744Z,undefined,undefined,Round 68,R,H,FALSE,2018-11-08T06:13:48.958Z,Click 0,H,2018-11-08T06:13:49.355Z,undefined,undefined,Round 69,H,H,FALSE,2018-11-08T06:13:50.618Z,Click 0,H,2018-11-08T06:13:51.031Z,undefined,undefined,Round 70,H,H,FALSE,2018-11-08T06:13:52.253Z,Click 0,H,2018-11-08T06:13:52.650Z,undefined,undefined,Round 71,H,H,FALSE,2018-11-08T06:13:53.848Z,Click 0,H,2018-11-08T06:13:54.751Z,undefined,undefined,Round 72,R,H,FALSE,2018-11-08T06:13:56.004Z,Click 0,R,2018-11-08T06:13:56.467Z,undefined,undefined,Round 73,H,H,FALSE,2018-11-08T06:13:57.700Z,Click 0,H,2018-11-08T06:13:58.036Z,undefined,undefined,Round 74,R,R,FALSE,2018-11-08T06:13:59.238Z,Click 0,R,2018-11-08T06:13:59.574Z,undefined,undefined,Round 75,R,R,FALSE,2018-11-08T06:14:00.776Z,Click 0,R,2018-11-08T06:14:01.196Z,undefined,undefined,Round 76,R,R,FALSE,2018-11-08T06:14:02.408Z,Click 0,R,2018-11-08T06:14:02.676Z,undefined,undefined,Round 77,R,H,FALSE,2018-11-08T06:14:03.885Z,Click 0,R,2018-11-08T06:14:04.149Z,undefined,undefined,Round 78,R,R,FALSE,2018-11-08T06:14:05.349Z,Click 0,R,2018-11-08T06:14:05.653Z,undefined,undefined,Round 79,H,H,FALSE,2018-11-08T06:14:06.906Z,Click 0,H,2018-11-08T06:14:07.390Z,undefined,undefined,Round 80,R,R,FALSE,2018-11-08T06:14:08.591Z,Click 0,R,2018-11-08T06:14:08.866Z,undefined,undefined,Round 81,H,H,FALSE,2018-11-08T06:14:10.057Z,Click 0,H,2018-11-08T06:14:10.441Z,undefined,undefined,Round 82,H,H,FALSE,2018-11-08T06:14:11.651Z,Click 0,H,2018-11-08T06:14:12.027Z,undefined,undefined,Round 83,R,R,FALSE,2018-11-08T06:14:13.221Z,Click 0,R,2018-11-08T06:14:13.544Z,undefined,undefined,Round 84,H,H,FALSE,2018-11-08T06:14:14.798Z,Click 0,H,2018-11-08T06:14:15.207Z,undefined,undefined,Round 85,H,H,FALSE,2018-11-08T06:14:16.412Z,Click 0,R,2018-11-08T06:14:16.690Z,undefined,undefined,Round 86,R,R,FALSE,2018-11-08T06:14:17.948Z,Click 0,R,2018-11-08T06:14:18.330Z,undefined,undefined,Round 87,H,H,FALSE,2018-11-08T06:14:19.521Z,Click 0,H,2018-11-08T06:14:19.899Z,undefined,undefined,Round 88,H,R,FALSE,2018-11-08T06:14:21.147Z,Click 0,H,2018-11-08T06:14:21.548Z,undefined,undefined,Round 89,R,H,FALSE,2018-11-08T06:14:22.755Z,Click 0,H,2018-11-08T06:14:23.079Z,undefined,undefined,Round 90,H,R,FALSE,2018-11-08T06:14:24.316Z,Click 0,H,2018-11-08T06:14:24.794Z,undefined,undefined,Round 91,R,R,FALSE,2018-11-08T06:14:25.974Z,Click 0,R,2018-11-08T06:14:26.335Z,undefined,undefined,Round 92,H,H,FALSE,2018-11-08T06:14:27.538Z,Click 0,H,2018-11-08T06:14:28.043Z,undefined,undefined,Round 93,R,R,FALSE,2018-11-08T06:14:29.235Z,Click 0,R,2018-11-08T06:14:29.599Z,undefined,undefined,Round 94,R,R,FALSE,2018-11-08T06:14:30.841Z,Click 0,R,2018-11-08T06:14:31.192Z,undefined,undefined,Round 95,H,R,FALSE,2018-11-08T06:14:32.406Z,Click 0,H,2018-11-08T06:14:32.879Z,undefined,undefined,Round 96,R,R,FALSE,2018-11-08T06:14:34.128Z,Click 0,R,2018-11-08T06:14:34.463Z,undefined,undefined,Round 97,R,R,FALSE,2018-11-08T06:14:35.654Z,Click 0,R,2018-11-08T06:14:36.004Z,undefined,undefined,Round 98,R,R,FALSE,2018-11-08T06:14:37.215Z,Click 0,R,2018-11-08T06:14:37.566Z,undefined,undefined,Round 99,H,H,FALSE,2018-11-08T06:14:38.786Z,Click 0,H,2018-11-08T06:14:39.138Z,undefined,undefined,Round 100,R,R,FALSE,2018-11-08T06:14:40.366Z,Click 0,R,2018-11-08T06:14:40.710Z,2018-11-08T06:14:40.777Z,67,Round 101,H,H,FALSE,2018-11-08T06:14:41.950Z,Click 0,H,2018-11-08T06:14:42.384Z,undefined,undefined,Round 102,R,R,FALSE,2018-11-08T06:14:43.578Z,Click 0,R,2018-11-08T06:14:43.884Z,undefined,undefined,Round 103,R,R,FALSE,2018-11-08T06:14:45.115Z,Click 0,R,2018-11-08T06:14:45.474Z,undefined,undefined,Round 104,H,H,FALSE,2018-11-08T06:14:46.720Z,Click 0,H,2018-11-08T06:14:47.084Z,undefined,undefined,Round 105,R,R,FALSE,2018-11-08T06:14:48.288Z,Click 0,R,2018-11-08T06:14:48.658Z,undefined,undefined,Round 106,H,H,FALSE,2018-11-08T06:14:49.893Z,Click 0,H,2018-11-08T06:14:50.269Z,undefined,undefined,Round 107,H,R,FALSE,2018-11-08T06:14:51.484Z,Click 0,H,2018-11-08T06:14:52.063Z,undefined,undefined,Round 108,H,H,FALSE,2018-11-08T06:14:53.304Z,Click 0,H,2018-11-08T06:14:53.675Z,undefined,undefined,Round 109,R,R,FALSE,2018-11-08T06:14:54.876Z,Click 0,R,2018-11-08T06:14:55.226Z,undefined,undefined,Round 110,R,R,FALSE,2018-11-08T06:14:56.445Z,Click 0,R,2018-11-08T06:14:57.095Z,undefined,undefined,Round 111,R,R,FALSE,2018-11-08T06:14:58.341Z,Click 0,R,2018-11-08T06:14:58.706Z,undefined,undefined,Round 112,R,R,FALSE,2018-11-08T06:14:59.917Z,Click 0,R,2018-11-08T06:15:00.316Z,undefined,undefined,Round 113,R,R,FALSE,2018-11-08T06:15:01.517Z,Click 0,R,2018-11-08T06:15:01.904Z,undefined,undefined,Round 114,R,R,FALSE,2018-11-08T06:15:03.149Z,Click 0,R,2018-11-08T06:15:03.469Z,undefined,undefined,Round 115,H,H,FALSE,2018-11-08T06:15:04.693Z,Click 0,H,2018-11-08T06:15:05.125Z,undefined,undefined,Round 116,R,R,FALSE,2018-11-08T06:15:06.335Z,Click 0,R,2018-11-08T06:15:06.700Z,undefined,undefined,Round 117,H,R,FALSE,2018-11-08T06:15:07.955Z,Click 0,H,2018-11-08T06:15:08.418Z,undefined,undefined,Round 118,H,R,FALSE,2018-11-08T06:15:09.616Z,Click 0,H,2018-11-08T06:15:10.067Z,undefined,undefined,Round 119,H,H,FALSE,2018-11-08T06:15:11.287Z,Click 0,H,2018-11-08T06:15:11.607Z,undefined,undefined,End of data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
